subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
HP:0030338	Abnormal circulating gonadotropin concentration	semapv:crossSpeciesExactMatch	UPHENO:7000707	circulating gonadotropin concentration; circulating gonadotropin level	semapv:LogicalReasoning
HP:0030339	Decreased circulating gonadotropin concentration	semapv:crossSpeciesExactMatch	UPHENO:7000708	decreased circulating gonadotropin concentration; decreased circulating gonadotropin level	semapv:LogicalReasoning
HP:0030341	Decreased circulating follicle stimulating hormone concentration	semapv:crossSpeciesExactMatch	UPHENO:0034277	decreased level of Follicle stimulating hormone in blood	semapv:LogicalReasoning
HP:0030347	Abnormal circulating androgen level	semapv:crossSpeciesExactMatch	UPHENO:7000709	circulating androgen level	semapv:LogicalReasoning
HP:0030397	Abnormal platelet dense granule secretion	semapv:crossSpeciesExactMatch	UPHENO:7000710	platelet dense granule secretion	semapv:LogicalReasoning
HP:0030402	Abnormal platelet aggregation	semapv:crossSpeciesExactMatch	UPHENO:7000711	platelet aggregation	semapv:LogicalReasoning
HP:0030424	Epididymal cyst	semapv:crossSpeciesExactMatch	UPHENO:0083415	epididymis cyst	semapv:LogicalReasoning
HP:0030666	Retinal neovascularization	semapv:crossSpeciesExactMatch	UPHENO:7000712	retina neovascularization; retinal neovascularization	semapv:LogicalReasoning
HP:0030716	Acrania	semapv:crossSpeciesExactMatch	UPHENO:0026540	absent cranium in the skeletal system	semapv:LogicalReasoning
HP:0030746	Intraventricular hemorrhage	semapv:crossSpeciesExactMatch	UPHENO:7000713	intraventricular hemorrhage	semapv:LogicalReasoning
HP:0030756	Erythrodontia	semapv:crossSpeciesExactMatch	UPHENO:7000714	erythrodontia	semapv:LogicalReasoning
HP:0030757	Tooth abscess	semapv:crossSpeciesExactMatch	UPHENO:7000715	tooth abscess	semapv:LogicalReasoning
HP:0030758	Periapical tooth abscess	semapv:crossSpeciesExactMatch	UPHENO:7000716	apical tooth abscess; periapical tooth abscess	semapv:LogicalReasoning
HP:0030759	Adipocyte hypertrophy	semapv:crossSpeciesExactMatch	UPHENO:0085204	increased size of the adipocyte	semapv:LogicalReasoning
HP:0030760	Renal fibrosis	semapv:crossSpeciesExactMatch	UPHENO:0085165	kidney fibrosis	semapv:LogicalReasoning
HP:0030762	Mesangiolysis	semapv:crossSpeciesExactMatch	UPHENO:0086334	mesangial cell degeneration	semapv:LogicalReasoning
HP:0030769	Exencephaly	semapv:crossSpeciesExactMatch	UPHENO:7000717	exencephaly	semapv:LogicalReasoning
HP:0030770	Craniorachischisis	semapv:crossSpeciesExactMatch	UPHENO:7000718	craniorachischisis	semapv:LogicalReasoning
HP:0030779	Ethmocephaly	semapv:crossSpeciesExactMatch	UPHENO:7000719	ethmocephaly	semapv:LogicalReasoning
HP:0030781	Increased circulating free fatty acid level	semapv:crossSpeciesExactMatch	UPHENO:0068330	increased level of fatty acid in blood	semapv:LogicalReasoning
HP:0030789	Excessive cerumen	semapv:crossSpeciesExactMatch	UPHENO:0014365	increased number of cerumen	semapv:LogicalReasoning
HP:0030791	Abnormal jaw morphology	semapv:crossSpeciesExactMatch	UPHENO:0088116	jaw skeleton morphology phenotype	semapv:LogicalReasoning
HP:0030809	Abnormal tongue morphology	semapv:crossSpeciesExactMatch	UPHENO:7000720	tongue morphology	semapv:LogicalReasoning
HP:0030828	Wheezing	semapv:crossSpeciesExactMatch	UPHENO:7000721	wheezing	semapv:LogicalReasoning
HP:0030830	Crackles	semapv:crossSpeciesExactMatch	UPHENO:7000722	crackles	semapv:LogicalReasoning
HP:0030831	Rhonchi	semapv:crossSpeciesExactMatch	UPHENO:7000723	rhonchi	semapv:LogicalReasoning
HP:0030843	Cardiac amyloidosis	semapv:crossSpeciesExactMatch	UPHENO:7000724	cardiac amyloidosis	semapv:LogicalReasoning
HP:0030850	Abnormal pulse pressure	semapv:crossSpeciesExactMatch	UPHENO:7000725	pulse pressure	semapv:LogicalReasoning
HP:0030853	Heterotaxy	semapv:crossSpeciesExactMatch	UPHENO:7000726	heterotaxia; heterotaxy	semapv:LogicalReasoning
HP:0030855	Anterior staphyloma	semapv:crossSpeciesExactMatch	UPHENO:7000727	anterior staphyloma	semapv:LogicalReasoning
HP:0030867	Vertical orbital dystopia	semapv:crossSpeciesExactMatch	UPHENO:7000728	vertical orbital dystopia	semapv:LogicalReasoning
HP:0030875	Abnormality of pulmonary circulation	semapv:crossSpeciesExactMatch	UPHENO:0081977	blood circulation in lung blood vessel phenotype	semapv:LogicalReasoning
HP:0030882	Coronary artery aneurysm	semapv:crossSpeciesExactMatch	UPHENO:7000729	coronary artery aneurysm	semapv:LogicalReasoning
HP:0030897	Decreased intestinal transit time	semapv:crossSpeciesExactMatch	UPHENO:7000730	decreased intestinal transit time	semapv:LogicalReasoning
HP:0030934	Oral erythroplakia	semapv:crossSpeciesExactMatch	UPHENO:7000731	oral erythroplakia	semapv:LogicalReasoning
HP:0030935	Abnormal intestinal smooth muscle morphology	semapv:crossSpeciesExactMatch	UPHENO:0086903	intestine smooth muscle morphology phenotype	semapv:LogicalReasoning
HP:0030939	Palpebral thickening	semapv:crossSpeciesExactMatch	UPHENO:0047875	increased thickness of the eyelid	semapv:LogicalReasoning
HP:0030951	Skeletal muscle fibrosis	semapv:crossSpeciesExactMatch	UPHENO:0085151	skeletal muscle tissue fibrosis	semapv:LogicalReasoning
HP:0030953	Conjunctival hyperemia	semapv:crossSpeciesExactMatch	UPHENO:7000732	conjunctival hyperemia	semapv:LogicalReasoning
HP:0030992	Abnormal pancreatic duct morphology	semapv:crossSpeciesExactMatch	UPHENO:0086848	pancreatic duct morphology phenotype	semapv:LogicalReasoning
HP:0031000	Vestibular saccular degeneration	semapv:crossSpeciesExactMatch	UPHENO:0073951	saccule of membranous labyrinth degeneration	semapv:LogicalReasoning
HP:0031002	Neuritis	semapv:crossSpeciesExactMatch	UPHENO:7000733	nerve inflammation; neuritis	semapv:LogicalReasoning
HP:0031046	Absent soft palate	semapv:crossSpeciesExactMatch	UPHENO:0009241	absent soft palate	semapv:LogicalReasoning
HP:0031065	Abnormal ovarian morphology	semapv:crossSpeciesExactMatch	UPHENO:7000734	ovarian morphology; ovary morphology	semapv:LogicalReasoning
HP:0031086	Ectopic ovary	semapv:crossSpeciesExactMatch	UPHENO:0053640	localised ovary	semapv:LogicalReasoning
HP:0031088	Vaginal dryness	semapv:crossSpeciesExactMatch	UPHENO:0088211	decreased surface wetness of vagina	semapv:LogicalReasoning
HP:0031097	Abnormal thyroid-stimulating hormone level	semapv:crossSpeciesExactMatch	UPHENO:0046372	thyroid stimulating hormone level phenotype	semapv:LogicalReasoning
HP:0031098	Decreased thyroid-stimulating hormone level	semapv:crossSpeciesExactMatch	UPHENO:0066772	decreased level of thyroid stimulating hormone	semapv:LogicalReasoning
HP:0031101	Abnormal circulating antimullerian hormone concentration	semapv:crossSpeciesExactMatch	UPHENO:7000735	circulating anti-mullerian hormone level; circulating antimullerian hormone concentration	semapv:LogicalReasoning
HP:0031107	Decreased fibular diameter	semapv:crossSpeciesExactMatch	UPHENO:7000736	decreased diameter of fibula; decreased fibular diameter	semapv:LogicalReasoning
HP:0031109	Agalactia	semapv:crossSpeciesExactMatch	UPHENO:0078473	absent lactation	semapv:LogicalReasoning
HP:0031159	Thinning of Descemet membrane	semapv:crossSpeciesExactMatch	UPHENO:0080817	decreased thickness of the Descemet's membrane	semapv:LogicalReasoning
HP:0031175	Absent cervical vertebra	semapv:crossSpeciesExactMatch	UPHENO:7000737	absent cervical vertebra	semapv:LogicalReasoning
HP:0031189	Wrist drop	semapv:crossSpeciesExactMatch	UPHENO:7000738	carpoptosis; wrist drop	semapv:LogicalReasoning
HP:0031196	Thin myocardium compact layer	semapv:crossSpeciesExactMatch	UPHENO:0080819	decreased thickness of the myocardial compact layer	semapv:LogicalReasoning
HP:0031249	Parageusia	semapv:crossSpeciesExactMatch	UPHENO:7000739	dysgeusia; parageusia	semapv:LogicalReasoning
HP:0031251	Abnormal subclavian artery morphology	semapv:crossSpeciesExactMatch	UPHENO:0087155	subclavian artery morphology phenotype	semapv:LogicalReasoning
HP:0031259	Oophoritis	semapv:crossSpeciesExactMatch	UPHENO:7000740	oophoritis; ovary inflammation	semapv:LogicalReasoning
HP:0031263	Abnormal renal corpuscle morphology	semapv:crossSpeciesExactMatch	UPHENO:0086675	renal corpuscle morphology phenotype	semapv:LogicalReasoning
HP:0031264	Abnormal Bowman capsule morphology	semapv:crossSpeciesExactMatch	UPHENO:0086671	glomerular capsule morphology phenotype	semapv:LogicalReasoning
HP:0031265	Abnormal glomerular visceral epithelial cell morphology	semapv:crossSpeciesExactMatch	UPHENO:7000741	glomerular visceral epithelial cell morphology; podocyte morphology	semapv:LogicalReasoning
HP:0031266	Podocyte foot process effacement	semapv:crossSpeciesExactMatch	UPHENO:7000742	podocyte foot process effacement	semapv:LogicalReasoning
HP:0031278	Abnormal thoracic duct morphology	semapv:crossSpeciesExactMatch	UPHENO:7000743	thoracic duct morphology	semapv:LogicalReasoning
HP:0031281	Sialadenitis	semapv:crossSpeciesExactMatch	UPHENO:7000744	salivary gland inflammation; sialadenitis	semapv:LogicalReasoning
HP:0031316	Abnormal ventricular myocardium morphology	semapv:crossSpeciesExactMatch	UPHENO:7000745	ventricular myocardium morphology	semapv:LogicalReasoning
HP:0031318	Myofiber disarray	semapv:crossSpeciesExactMatch	UPHENO:0088203	disorganized cardiac muscle cell	semapv:LogicalReasoning
HP:0031328	Perivascular cardiac fibrosis	semapv:crossSpeciesExactMatch	UPHENO:7000746	perivascular cardiac fibrosis	semapv:LogicalReasoning
HP:0031348	Dextrotransposition of the great arteries	semapv:crossSpeciesExactMatch	UPHENO:7000747	d-loop transposition of the great arteries; dextrotransposition of the great arteries	semapv:LogicalReasoning
HP:0031349	Levotransposition of the great arteries	semapv:crossSpeciesExactMatch	UPHENO:7000748	l-loop transposition of the great arteries; levotransposition of the great arteries	semapv:LogicalReasoning
HP:0031353	Otitis media with effusion	semapv:crossSpeciesExactMatch	UPHENO:7000749	middle ear effusion; otitis media with effusion	semapv:LogicalReasoning
HP:0031364	Ecchymosis	semapv:crossSpeciesExactMatch	UPHENO:7000750	ecchymosis	semapv:LogicalReasoning
HP:0031409	Abnormal lymphocyte physiology	semapv:crossSpeciesExactMatch	UPHENO:0085566	lymphocyte physiology phenotype	semapv:LogicalReasoning
HP:0031411	Abnormal chromosome morphology	semapv:crossSpeciesExactMatch	UPHENO:0067694	morphology of chromosome phenotype	semapv:LogicalReasoning
HP:0031412	Abnormal telomere morphology	semapv:crossSpeciesExactMatch	UPHENO:0067651	morphology of chromosome, telomeric region phenotype	semapv:LogicalReasoning
HP:0031417	Rhinorrhea	semapv:crossSpeciesExactMatch	UPHENO:7000751	rhinorrhea	semapv:LogicalReasoning
HP:0031418	Increased body mass index	semapv:crossSpeciesExactMatch	UPHENO:7000752	increased body mass index	semapv:LogicalReasoning
HP:0031422	Abnormal cerebellar cortex morphology	semapv:crossSpeciesExactMatch	UPHENO:0086586	cerebellar cortex morphology phenotype	semapv:LogicalReasoning
HP:0031427	Abnormal circulating osteocalcin level	semapv:crossSpeciesExactMatch	UPHENO:7000753	circulating osteocalcin level	semapv:LogicalReasoning
HP:0031428	Increased circulating osteocalcin level	semapv:crossSpeciesExactMatch	UPHENO:7000754	increased circulating osteocalcin level	semapv:LogicalReasoning
HP:0031429	Decreased circulating osteocalcin level	semapv:crossSpeciesExactMatch	UPHENO:7000755	decreased circulating osteocalcin level	semapv:LogicalReasoning
HP:0031441	Abnormal tricuspid valve annulus morphology	semapv:crossSpeciesExactMatch	UPHENO:0086983	tricuspid valve anulus morphology phenotype	semapv:LogicalReasoning
HP:0031443	Abnormal tricuspid valve leaflet morphology	semapv:crossSpeciesExactMatch	UPHENO:0086981	tricuspid valve cusp morphology phenotype	semapv:LogicalReasoning
HP:0031478	Abnormal mitral valve annulus morphology	semapv:crossSpeciesExactMatch	UPHENO:0086990	mitral valve anulus morphology phenotype	semapv:LogicalReasoning
HP:0031480	Abnormal mitral valve leaflet morphology	semapv:crossSpeciesExactMatch	UPHENO:0086985	mitral valve cusp morphology phenotype	semapv:LogicalReasoning
HP:0031505	Abnormal circulating T4 concentration	semapv:crossSpeciesExactMatch	UPHENO:0051811	blood thyroxine level phenotype	semapv:LogicalReasoning
HP:0031506	Increased circulating T4 concentration	semapv:crossSpeciesExactMatch	UPHENO:0068259	increased level of thyroxine in blood	semapv:LogicalReasoning
HP:0031507	Decreased circulating T4 concentration	semapv:crossSpeciesExactMatch	UPHENO:0034359	decreased level of thyroxine in blood	semapv:LogicalReasoning
HP:0031508	Abnormal circulating thyroid hormone concentration	semapv:crossSpeciesExactMatch	UPHENO:7000756	circulating thyroid hormone concentration; thyroid hormone level	semapv:LogicalReasoning
HP:0031512	Abnormal cutaneous collagen fibril morphology	semapv:crossSpeciesExactMatch	UPHENO:7000757	cutaneous collagen fibril morphology	semapv:LogicalReasoning
HP:0031515	Abnormal meiosis	semapv:crossSpeciesExactMatch	UPHENO:7000758	meiosis	semapv:LogicalReasoning
HP:0031538	Abnormal dermoepidermal junction morphology	semapv:crossSpeciesExactMatch	UPHENO:0087698	epidermal-dermal junction morphology phenotype	semapv:LogicalReasoning
HP:0031547	Abnormal QT interval	semapv:crossSpeciesExactMatch	UPHENO:7000759	qt interval	semapv:LogicalReasoning
HP:0031563	Coronary arteriovenous fistula	semapv:crossSpeciesExactMatch	UPHENO:7000760	coronary arterio-venous fistula; coronary arteriovenous fistula	semapv:LogicalReasoning
HP:0031565	Abdominal situs ambiguus	semapv:crossSpeciesExactMatch	UPHENO:7000761	abdominal situs ambiguus	semapv:LogicalReasoning
HP:0031566	Abnormal pulmonary valve cusp morphology	semapv:crossSpeciesExactMatch	UPHENO:0086972	pulmonary valve cusp morphology phenotype	semapv:LogicalReasoning
HP:0031567	Abnormal aortic valve cusp morphology	semapv:crossSpeciesExactMatch	UPHENO:0086974	aortic valve cusp morphology phenotype	semapv:LogicalReasoning
HP:0031569	Absent aortic valve cusps	semapv:crossSpeciesExactMatch	UPHENO:0009022	absent aortic valve cusp	semapv:LogicalReasoning
HP:0031591	Enlarged Eustachian valve	semapv:crossSpeciesExactMatch	UPHENO:0000981	increased size of the valve of inferior vena cava	semapv:LogicalReasoning
HP:0031592	Situs inversus with levocardia	semapv:crossSpeciesExactMatch	UPHENO:7000762	situs inversus with levocardia	semapv:LogicalReasoning
HP:0031593	Abnormal PR interval	semapv:crossSpeciesExactMatch	UPHENO:7000763	pr interval	semapv:LogicalReasoning
HP:0031595	Abnormal P wave	semapv:crossSpeciesExactMatch	UPHENO:7000764	p wave	semapv:LogicalReasoning
HP:0031602	Abnormal mucociliary clearance	semapv:crossSpeciesExactMatch	UPHENO:7000765	mucociliary clearance	semapv:LogicalReasoning
HP:0031615	Hypopyon	semapv:crossSpeciesExactMatch	UPHENO:7000766	hypopyon	semapv:LogicalReasoning
HP:0031633	Isolation of the left subclavian artery	semapv:crossSpeciesExactMatch	UPHENO:7000767	isolation of the left subclavian artery	semapv:LogicalReasoning
HP:0031653	Abnormal heart valve physiology	semapv:crossSpeciesExactMatch	UPHENO:0002453	cardiac valve physiology phenotype	semapv:LogicalReasoning
HP:0031655	Quadricuspid aortic valve	semapv:crossSpeciesExactMatch	UPHENO:7000768	quadricuspid aortic valve	semapv:LogicalReasoning
HP:0031685	Abnormal stool composition	semapv:crossSpeciesExactMatch	UPHENO:7000769	feces composition; stool composition	semapv:LogicalReasoning
HP:0031731	Increased tear production	semapv:crossSpeciesExactMatch	UPHENO:7000770	increased tear production	semapv:LogicalReasoning
HP:0031784	Abnormal ascending aorta morphology	semapv:crossSpeciesExactMatch	UPHENO:0087425	ascending aorta morphology phenotype	semapv:LogicalReasoning
HP:0031786	Cogan lid twitch	semapv:crossSpeciesExactMatch	UPHENO:7000193	blepharospasm; cogan lid twitch; eyelid muscle spasm	semapv:LogicalReasoning
HP:0031811	Bilirubinuria	semapv:crossSpeciesExactMatch	UPHENO:7000771	bilirubinuria	semapv:LogicalReasoning
HP:0031812	Nitrituria	semapv:crossSpeciesExactMatch	UPHENO:0068242	increased level of nitrite in urine	semapv:LogicalReasoning
HP:0031817	Decreased circulating parathyroid hormone level	semapv:crossSpeciesExactMatch	UPHENO:0034201	decreased level of parathyroid hormone in blood	semapv:LogicalReasoning
HP:0031821	Abnormal hypoxanthine-guanine phosphoribosyltransferase level	semapv:crossSpeciesExactMatch	UPHENO:7000772	hypoxanthine-guanine phosphoribosyltransferase level	semapv:LogicalReasoning
HP:0031823	Reduced hypoxanthine-guanine phosphoribosyltransferase level	semapv:crossSpeciesExactMatch	UPHENO:7000773	decreased hypoxanthine-guanine phosphoribosyltransferase level; reduced hypoxanthine-guanine phosphoribosyltransferase level	semapv:LogicalReasoning
HP:0031826	Abnormal reflex	semapv:crossSpeciesExactMatch	UPHENO:7000774	reflex	semapv:LogicalReasoning
HP:0031834	Aortopulmonary collateral arteries	semapv:crossSpeciesExactMatch	UPHENO:7000775	aorta pulmonary collateral arteries; aortopulmonary collateral arteries	semapv:LogicalReasoning
HP:0031835	Abnormal superoxide dismutase level	semapv:crossSpeciesExactMatch	UPHENO:7000776	superoxide dismutase level	semapv:LogicalReasoning
HP:0031836	Increased superoxide dismutase level	semapv:crossSpeciesExactMatch	UPHENO:7000777	increased superoxide dismutase level	semapv:LogicalReasoning
HP:0031837	Decreased superoxide dismutase level	semapv:crossSpeciesExactMatch	UPHENO:7000778	decreased superoxide dismutase level	semapv:LogicalReasoning
HP:0031846	Femur fracture	semapv:crossSpeciesExactMatch	UPHENO:0081405	broken femur	semapv:LogicalReasoning
HP:0031850	Abnormal hematocrit	semapv:crossSpeciesExactMatch	UPHENO:7000779	hematocrit	semapv:LogicalReasoning
HP:0031851	Reduced hematocrit	semapv:crossSpeciesExactMatch	UPHENO:0088316	decreased number of erythrocyte in the blood	semapv:LogicalReasoning
HP:0031854	Left Isomerism	semapv:crossSpeciesExactMatch	UPHENO:7000780	left isomerism; left-sided isomerism	semapv:LogicalReasoning
HP:0031855	Right isomerism	semapv:crossSpeciesExactMatch	UPHENO:7000781	right isomerism; right-sided isomerism	semapv:LogicalReasoning
HP:0031861	Decreased heart rate variability	semapv:crossSpeciesExactMatch	UPHENO:7000782	decreased heart rate variability	semapv:LogicalReasoning
HP:0031862	Increased heart rate variability	semapv:crossSpeciesExactMatch	UPHENO:7000783	increased heart rate variability	semapv:LogicalReasoning
HP:0031865	Abnormal liver physiology	semapv:crossSpeciesExactMatch	UPHENO:0002415	liver physiology phenotype	semapv:LogicalReasoning
