upheno_id	upheno_label	parent	comment
UPHENO:7000244	encephalopathy	UPHENO:0002433|UPHENO:0004523	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0013806 (encephalopathy), HP:0001298 (Encephalopathy)
UPHENO:7000245	tongue fasciculations; tongue muscle fasciculation	UPHENO:0051196|UPHENO:0078734|UPHENO:0079833|UPHENO:0003041	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001308 (Tongue fasciculations), MP:0030216 (tongue muscle fasciculation)
UPHENO:7000246	dysmetria	UPHENO:0080275	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001310 (Dysmetria), MP:0003314 (dysmetria)
UPHENO:7000247	nervous system electrophysiology	UPHENO:0002433|UPHENO:0004523	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0002272 (abnormal nervous system electrophysiology), HP:0001311 (Abnormal nervous system electrophysiology)
UPHENO:7000248	dystonia	UPHENO:0079833|UPHENO:0002320|UPHENO:0002433	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0005323 (dystonia), HP:0001332 (Dystonia)
UPHENO:7000249	communicating hydrocephalus; non-obstructive hydrocephaly	UPHENO:0088047|UPHENO:0081598|UPHENO:0088185|UPHENO:0056333	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0001893 (non-obstructive hydrocephaly), HP:0001334 (Communicating hydrocephalus)
UPHENO:7000250	myoclonus	UPHENO:0051196|UPHENO:0079833	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0000243 (myoclonus), HP:0001336 (Myoclonus)
UPHENO:7000251	tremor; tremors	UPHENO:0051196|UPHENO:0079833	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0000745 (tremors), HP:0001337 (Tremor)
UPHENO:7000252	cerebral hemorrhage; intracerebral hemorrhage	UPHENO:0002433|UPHENO:0081434	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001342 (Cerebral hemorrhage), MP:0001916 (intracerebral hemorrhage)
UPHENO:7000253	holoprosencephaly	UPHENO:0076805|UPHENO:0076791	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0005157 (holoprosencephaly), HP:0001360 (Holoprosencephaly)
UPHENO:7000254	rheumatoid arthritis	UPHENO:0076767	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001370 (Rheumatoid arthritis), MP:0003561 (rheumatoid arthritis)
UPHENO:7000255	cirrhosis; liver cirrhosis	UPHENO:0087397|UPHENO:0003405|UPHENO:0087100|UPHENO:0087376|UPHENO:0086622	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001394 (Cirrhosis), MP:0003046 (liver cirrhosis)
UPHENO:7000256	cholestasis	UPHENO:0002666|UPHENO:0003405|UPHENO:0002335|UPHENO:0002242	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001396 (Cholestasis), MP:0000610 (cholestasis)
UPHENO:7000257	hepatic steatosis	UPHENO:0087397|UPHENO:0087100|UPHENO:0078556|UPHENO:0068568|UPHENO:0087376|UPHENO:0086622	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0002628 (hepatic steatosis), HP:0001397 (Hepatic steatosis)
UPHENO:7000258	hepatic failure; liver failure	UPHENO:0002400|UPHENO:0002388|UPHENO:0002415|UPHENO:0002242|UPHENO:0066935	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001399 (Hepatic failure), MP:0003326 (liver failure)
UPHENO:7000259	macrovesicular hepatic steatosis	UPHENO:0068568|UPHENO:0086622	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001403 (Macrovesicular hepatic steatosis), MP:0031115 (macrovesicular hepatic steatosis)
UPHENO:7000260	intrahepatic cholestasis	UPHENO:0002666|UPHENO:0003405|UPHENO:0002400|UPHENO:0002388|UPHENO:0002415|UPHENO:0002242|UPHENO:0002335	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0005415 (intrahepatic cholestasis), HP:0001406 (Intrahepatic cholestasis)
UPHENO:7000261	portal hypertension	UPHENO:0001003|UPHENO:0002400|UPHENO:0002678|UPHENO:0002406|UPHENO:0004507|UPHENO:0002388|UPHENO:0002415|UPHENO:0002242|UPHENO:0004459|UPHENO:0002703	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0003328 (portal hypertension), HP:0001409 (Portal hypertension)
UPHENO:7000262	microvesicular hepatic steatosis	UPHENO:0068568|UPHENO:0086622	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0031116 (microvesicular hepatic steatosis), HP:0001414 (Microvesicular hepatic steatosis)
UPHENO:7000263	hepatosplenomegaly	UPHENO:0001177|UPHENO:0001189|UPHENO:0075169|UPHENO:0075202|UPHENO:0001042|UPHENO:0076790	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001433 (Hepatosplenomegaly), MP:0031058 (hepatosplenomegaly)
UPHENO:7000264	obese; obesity	UPHENO:0010795|UPHENO:0008312|UPHENO:0001294	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001513 (Obesity), MP:0001261 (obese)
UPHENO:7000265	ascites	UPHENO:0002833	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001541 (Ascites), MP:0005324 (ascites)
UPHENO:7000266	polyhydramnios	UPHENO:3000001|UPHENO:0075949|UPHENO:0075852	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001561 (Polyhydramnios), MP:0004020 (polyhydramnios)
UPHENO:7000267	oligohydramnios	UPHENO:3000001|UPHENO:0075949|UPHENO:0075852	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0012171 (oligohydramnios), HP:0001562 (Oligohydramnios)
UPHENO:7000268	vesicovaginal fistula	UPHENO:0087427|UPHENO:0086634|UPHENO:0076766|UPHENO:0076734	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0011829 (vesicovaginal fistula), HP:0001586 (Vesicovaginal fistula)
UPHENO:7000269	dilated cardiomyopathy	UPHENO:0002406|UPHENO:0077800|UPHENO:0084179|UPHENO:0076781|UPHENO:0001471|UPHENO:0002320	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0002795 (dilated cardiomyopathy), HP:0001644 (Dilated cardiomyopathy)
UPHENO:7000270	increased heart rate; tachycardia	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001649 (Tachycardia), MP:0002626 (increased heart rate)
UPHENO:7000271	dextrocardia	UPHENO:0076810|UPHENO:0018397	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0000644 (dextrocardia), HP:0001651 (Dextrocardia)
UPHENO:7000272	mitral regurgitation; mitral valve regurgitation	UPHENO:0002517|UPHENO:0078739	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001653 (Mitral regurgitation), MP:0006045 (mitral valve regurgitation)
UPHENO:7000273	prolonged qt interval	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001657 (Prolonged QT interval), MP:0003233 (prolonged QT interval)
UPHENO:7000274	aortic regurgitation; aortic valve regurgitation	UPHENO:0078738	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0006047 (aortic valve regurgitation), HP:0001659 (Aortic regurgitation)
UPHENO:7000275	persistent truncus arteriosus; truncus arteriosus	UPHENO:0087727|UPHENO:0076765	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0002633 (persistent truncus arteriosus), HP:0001660 (Truncus arteriosus)
UPHENO:7000276	bradycardia; decreased heart rate	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0001662 (Bradycardia), MP:0005333 (decreased heart rate)
UPHENO:7000277	ventricular fibrillation	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0006110 (ventricular fibrillation), HP:0001663 (Ventricular fibrillation)
UPHENO:7000278	complete atrioventricular canal defect; complete atrioventricular septal defect	UPHENO:0086855|UPHENO:0087011|UPHENO:0002626	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0010413 (complete atrioventricular septal defect), HP:0001674 (Complete atrioventricular canal defect)
